S_TimeStamp,MeasurementValue
4/16/2015 14:30,43
4/16/2015 15:00,44.2
4/16/2015 15:30,40.6
4/16/2015 16:00,39.4
4/16/2015 16:30,39.8
4/16/2015 17:00,38.2
4/16/2015 17:30,38.6
4/16/2015 18:00,38.8
4/16/2015 18:30,41.8
4/16/2015 19:00,43.6
4/16/2015 19:30,47.4
4/16/2015 20:00,52
4/16/2015 20:30,62.8
4/16/2015 21:00,69
4/16/2015 21:30,66.6
4/16/2015 22:00,63.6
4/16/2015 22:30,57.8
4/16/2015 23:00,56.4
4/16/2015 23:30,52.4
4/17/2015,45.8
4/17/2015 0:30,41
4/17/2015 1:00,38
4/17/2015 1:30,36
4/17/2015 2:00,36.4
4/17/2015 2:30,34
4/17/2015 3:00,34.2
4/17/2015 3:30,34.4
4/17/2015 4:00,33.2
4/17/2015 4:30,33.6
4/17/2015 5:00,33
4/17/2015 5:30,33.8
4/17/2015 6:00,33.6
4/17/2015 6:30,37.2
4/17/2015 7:00,36.2
4/17/2015 7:30,36.4
4/17/2015 8:00,38.2
4/17/2015 8:30,39.8
4/17/2015 9:00,39.4
4/17/2015 9:30,40.2
4/17/2015 10:00,41.8
4/17/2015 10:30,45.4
4/17/2015 11:00,42.2
4/17/2015 11:30,47
4/17/2015 12:00,47.4
4/17/2015 12:30,45.8
4/17/2015 13:00,45.8
4/17/2015 13:30,47.8
4/17/2015 14:00,41.4
4/17/2015 14:30,41.8
4/17/2015 15:00,42.8
4/17/2015 15:30,40.2
4/17/2015 16:00,37.4
4/17/2015 16:30,36.2
4/17/2015 17:00,35.6
4/17/2015 17:30,36.2
4/17/2015 18:00,39.6
4/17/2015 18:30,37.6
4/17/2015 19:00,42.8
4/17/2015 19:30,42.8
4/17/2015 20:00,50
4/17/2015 20:30,64.4
4/17/2015 21:00,65.6
4/17/2015 21:30,64
4/17/2015 22:00,59.8
4/17/2015 22:30,55
4/17/2015 23:00,51.6
4/17/2015 23:30,48
4/18/2015,45
4/18/2015 0:30,39.4
4/18/2015 1:00,37.4
4/18/2015 1:30,35.6
4/18/2015 2:00,35.4
4/18/2015 2:30,34.6
4/18/2015 3:00,33.2
4/18/2015 3:30,33
4/18/2015 4:00,31.8
4/18/2015 4:30,31
4/18/2015 5:00,32
4/18/2015 5:30,33
4/18/2015 6:00,33.2
4/18/2015 6:30,35.8
4/18/2015 7:00,29.2
4/18/2015 7:30,34.4
4/18/2015 8:00,38.4
4/18/2015 8:30,37.8
4/18/2015 9:00,41.4
4/18/2015 9:30,44
4/18/2015 10:00,46
4/18/2015 10:30,44.4
4/18/2015 11:00,46.6
4/18/2015 11:30,50.4
4/18/2015 12:00,51.4
4/18/2015 12:30,53.2
4/18/2015 13:00,55
4/18/2015 13:30,49.4
4/18/2015 14:00,44.6
4/18/2015 14:30,41.4
4/18/2015 15:00,42.2
4/18/2015 15:30,41.6
4/18/2015 16:00,41
4/18/2015 16:30,38.6
4/18/2015 17:00,39.8
4/18/2015 17:30,39
4/18/2015 18:00,41.6
4/18/2015 18:30,45.4
4/18/2015 19:00,42.8
4/18/2015 19:30,47.8
4/18/2015 20:00,50.4
4/18/2015 20:30,63.8
4/18/2015 21:00,66.2
4/18/2015 21:30,64.4
4/18/2015 22:00,59.6
4/18/2015 22:30,52.8
4/18/2015 23:00,50.6
4/18/2015 23:30,46.6
4/19/2015,43.2
4/19/2015 0:30,40.6
4/19/2015 1:00,39.2
4/19/2015 1:30,35.8
4/19/2015 2:00,36.2
4/19/2015 2:30,34.6
4/19/2015 3:00,34.6
4/19/2015 3:30,30.2
4/19/2015 4:00,30.4
4/19/2015 4:30,30
4/19/2015 5:00,29.8
4/19/2015 5:30,31.2
4/19/2015 6:00,30.2
4/19/2015 6:30,31.2
4/19/2015 7:00,27
4/19/2015 7:30,28.6
4/19/2015 8:00,29.4
4/19/2015 8:30,31.2
4/19/2015 9:00,35
4/19/2015 9:30,38.4
4/19/2015 10:00,38.6
4/19/2015 10:30,46.2
4/19/2015 11:00,50.6
4/19/2015 11:30,51.8
4/19/2015 12:00,51
4/19/2015 12:30,54.2
4/19/2015 13:00,54.8
4/19/2015 13:30,46.8
4/19/2015 14:00,36.8
4/19/2015 14:30,40.2
4/19/2015 15:00,34.8
4/19/2015 15:30,36.2
4/19/2015 16:00,39
4/19/2015 16:30,39.6
4/19/2015 17:00,38.8
4/19/2015 17:30,41.8
4/19/2015 18:00,43.6
4/19/2015 18:30,44.8
4/19/2015 19:00,48
4/19/2015 19:30,47.6
4/19/2015 20:00,55.4
4/19/2015 20:30,67.2
4/19/2015 21:00,72.4
4/19/2015 21:30,69.6
4/19/2015 22:00,63.2
4/19/2015 22:30,58.4
4/19/2015 23:00,55.4
4/19/2015 23:30,52.2
4/20/2015,43.2
4/20/2015 0:30,40.6
4/20/2015 1:00,37.4
4/20/2015 1:30,36
4/20/2015 2:00,36
4/20/2015 2:30,35.8
4/20/2015 3:00,35.2
4/20/2015 3:30,34.4
4/20/2015 4:00,31.8
4/20/2015 4:30,32
4/20/2015 5:00,34
4/20/2015 5:30,34.4
4/20/2015 6:00,38
4/20/2015 6:30,39.2
4/20/2015 7:00,40
4/20/2015 7:30,44.2
4/20/2015 8:00,43.6
4/20/2015 8:30,46.6
4/20/2015 9:00,48.8
4/20/2015 9:30,49.6
4/20/2015 10:00,53.2
4/20/2015 10:30,54
4/20/2015 11:00,53.2
4/20/2015 11:30,57.6
4/20/2015 12:00,55.8
4/20/2015 12:30,58.2
4/20/2015 13:00,58.6
4/20/2015 13:30,56.2
4/20/2015 14:00,53.6
4/20/2015 14:30,48.4
4/20/2015 15:00,48
4/20/2015 15:30,50.4
4/20/2015 16:00,48.4
4/20/2015 16:30,42
4/20/2015 17:00,41.6
4/20/2015 17:30,44.8
4/20/2015 18:00,47.4
4/20/2015 18:30,49
4/20/2015 19:00,54.2
4/20/2015 19:30,58.6
4/20/2015 20:00,64.4
4/20/2015 20:30,79.4
4/20/2015 21:00,78
4/20/2015 21:30,78.2
4/20/2015 22:00,72.2
4/20/2015 22:30,64.8
4/20/2015 23:00,55.8
4/20/2015 23:30,51.2
4/21/2015,45.8
4/21/2015 0:30,42.4
4/21/2015 1:00,39
4/21/2015 1:30,38
4/21/2015 2:00,38.2
4/21/2015 2:30,37.6
4/21/2015 3:00,34.6
4/21/2015 3:30,35.8
4/21/2015 4:00,34.2
4/21/2015 4:30,34.2
4/21/2015 5:00,35.8
4/21/2015 5:30,36
4/21/2015 6:00,37.8
4/21/2015 6:30,41.6
4/21/2015 7:00,44.8
4/21/2015 7:30,47.2
4/21/2015 8:00,47.2
4/21/2015 8:30,48.4
4/21/2015 9:00,52.2
4/21/2015 9:30,49
4/21/2015 10:00,49
4/21/2015 10:30,49.2
4/21/2015 11:00,46.8
4/21/2015 11:30,48.4
4/21/2015 12:00,51
4/21/2015 12:30,51
4/21/2015 13:00,50.2
4/21/2015 13:30,48.4
4/21/2015 14:00,47.4
4/21/2015 14:30,51.8
4/21/2015 15:00,47.8
4/21/2015 15:30,44.2
4/21/2015 16:00,41
4/21/2015 16:30,37
4/21/2015 17:00,38.6
4/21/2015 17:30,41.2
4/21/2015 18:00,44.4
4/21/2015 18:30,46.8
4/21/2015 19:00,49.2
4/21/2015 19:30,52.2
4/21/2015 20:00,56.6
4/21/2015 20:30,72
4/21/2015 21:00,74.6
4/21/2015 21:30,77.4
4/21/2015 22:00,69.4
4/21/2015 22:30,60.4
4/21/2015 23:00,59.2
4/21/2015 23:30,53.2
4/22/2015,46.2
4/22/2015 0:30,43.6
4/22/2015 1:00,38.8
4/22/2015 1:30,36.6
4/22/2015 2:00,38.6
4/22/2015 2:30,36
4/22/2015 3:00,36
4/22/2015 3:30,35.2
4/22/2015 4:00,32.4
4/22/2015 4:30,33
4/22/2015 5:00,35
4/22/2015 5:30,36.4
4/22/2015 6:00,40.8
4/22/2015 6:30,42
4/22/2015 7:00,45.4
4/22/2015 7:30,44.8
4/22/2015 8:00,46
4/22/2015 8:30,46
4/22/2015 9:00,49.2
4/22/2015 9:30,47.4
4/22/2015 10:00,46
4/22/2015 10:30,48
4/22/2015 11:00,49.2
4/22/2015 11:30,46.2
4/22/2015 12:00,49.4
4/22/2015 12:30,48.4
4/22/2015 13:00,48.2
4/22/2015 13:30,44.2
4/22/2015 14:00,44
4/22/2015 14:30,40.2
4/22/2015 15:00,39.4
4/22/2015 15:30,41.4
4/22/2015 16:00,41
4/22/2015 16:30,37.4
4/22/2015 17:00,36.6
4/22/2015 17:30,38.4
4/22/2015 18:00,45.2
4/22/2015 18:30,46.4
4/22/2015 19:00,49.6
4/22/2015 19:30,50.2
4/22/2015 20:00,60.2
4/22/2015 20:30,72
4/22/2015 21:00,76.8
4/22/2015 21:30,74.4
4/22/2015 22:00,70.2
4/22/2015 22:30,65.2
4/22/2015 23:00,58
4/22/2015 23:30,54
4/23/2015,47.8
4/23/2015 0:30,39.8
4/23/2015 1:00,37.2
4/23/2015 1:30,37.4
4/23/2015 2:00,37
4/23/2015 2:30,36
4/23/2015 3:00,36
4/23/2015 3:30,34
4/23/2015 4:00,33.6
4/23/2015 4:30,34.6
4/23/2015 5:00,34.8
4/23/2015 5:30,35
4/23/2015 6:00,37
4/23/2015 6:30,42.4
4/23/2015 7:00,42
4/23/2015 7:30,47.2
4/23/2015 8:00,47.2
4/23/2015 8:30,50
4/23/2015 9:00,49.4
4/23/2015 9:30,48.2
4/23/2015 10:00,47
4/23/2015 10:30,45.8
4/23/2015 11:00,47.4
4/23/2015 11:30,50.4
4/23/2015 12:00,51.8
4/23/2015 12:30,51.8
4/23/2015 13:00,49.8
4/23/2015 13:30,51
4/23/2015 14:00,44.6
4/23/2015 14:30,43.4
4/23/2015 15:00,39
4/23/2015 15:30,40.4
4/23/2015 16:00,44.4
4/23/2015 16:30,37.6
4/23/2015 17:00,40.4
4/23/2015 17:30,40.6
4/23/2015 18:00,44.6
4/23/2015 18:30,46.2
4/23/2015 19:00,47.8
4/23/2015 19:30,53.6
4/23/2015 20:00,59
4/23/2015 20:30,68.6
4/23/2015 21:00,72.2
4/23/2015 21:30,68
4/23/2015 22:00,64.8
4/23/2015 22:30,60.6
4/23/2015 23:00,59
4/23/2015 23:30,55.6
4/24/2015,49.2
4/24/2015 0:30,45
4/24/2015 1:00,39
4/24/2015 1:30,38.2
4/24/2015 2:00,37.4
4/24/2015 2:30,34.6
4/24/2015 3:00,35.8
4/24/2015 3:30,34.6
4/24/2015 4:00,33.6
4/24/2015 4:30,33.8
4/24/2015 5:00,34.4
4/24/2015 5:30,36
4/24/2015 6:00,36.8
4/24/2015 6:30,42
4/24/2015 7:00,38
4/24/2015 7:30,45.4
4/24/2015 8:00,43.8
4/24/2015 8:30,45.4
4/24/2015 9:00,45.6
4/24/2015 9:30,44.8
4/24/2015 10:00,45
4/24/2015 10:30,48.2
4/24/2015 11:00,49.6
4/24/2015 11:30,48.6
4/24/2015 12:00,47.4
4/24/2015 12:30,46.8
4/24/2015 13:00,45.4
4/24/2015 13:30,43
4/24/2015 14:00,45.2
4/24/2015 14:30,41.2
4/24/2015 15:00,47.8
4/24/2015 15:30,43.4
4/24/2015 16:00,43.8
4/24/2015 16:30,43.2
4/24/2015 17:00,41.2
4/24/2015 17:30,43.8
4/24/2015 18:00,45.2
4/24/2015 18:30,46.6
4/24/2015 19:00,45.8
4/24/2015 19:30,50.6
4/24/2015 20:00,54.2
4/24/2015 20:30,70.6
4/24/2015 21:00,70
4/24/2015 21:30,68.8
4/24/2015 22:00,66.4
4/24/2015 22:30,59.8
4/24/2015 23:00,57.4
4/24/2015 23:30,51
4/25/2015,46.6
4/25/2015 0:30,42
4/25/2015 1:00,39.4
4/25/2015 1:30,35.8
4/25/2015 2:00,38.4
4/25/2015 2:30,35.8
4/25/2015 3:00,35.2
4/25/2015 3:30,34.8
4/25/2015 4:00,32.8
4/25/2015 4:30,34
4/25/2015 5:00,34.4
4/25/2015 5:30,35.2
4/25/2015 6:00,35.8
4/25/2015 6:30,31.2
4/25/2015 7:00,32.8
4/25/2015 7:30,37
4/25/2015 8:00,40.2
4/25/2015 8:30,42.2
4/25/2015 9:00,40.2
4/25/2015 9:30,49
4/25/2015 10:00,50.4
4/25/2015 10:30,55.2
4/25/2015 11:00,58.2
4/25/2015 11:30,58.2
4/25/2015 12:00,57.6
4/25/2015 12:30,56.8
4/25/2015 13:00,62
4/25/2015 13:30,61.4
4/25/2015 14:00,55.6
4/25/2015 14:30,50.8
4/25/2015 15:00,47
4/25/2015 15:30,48
4/25/2015 16:00,44.4
4/25/2015 16:30,43.2
4/25/2015 17:00,41.8
4/25/2015 17:30,39.8
4/25/2015 18:00,43.6
4/25/2015 18:30,46.8
4/25/2015 19:00,49.2
4/25/2015 19:30,50.2
4/25/2015 20:00,55
4/25/2015 20:30,70.2
4/25/2015 21:00,70
4/25/2015 21:30,72.6
4/25/2015 22:00,64.6
4/25/2015 22:30,62.6
4/25/2015 23:00,58.8
4/25/2015 23:30,53.8
4/26/2015,47.6
4/26/2015 0:30,41.4
4/26/2015 1:00,38.8
4/26/2015 1:30,36.4
4/26/2015 2:00,36.6
4/26/2015 2:30,34.2
4/26/2015 3:00,35.2
4/26/2015 3:30,33.8
4/26/2015 4:00,31.2
4/26/2015 4:30,32.4
4/26/2015 5:00,33.2
4/26/2015 5:30,34
4/26/2015 6:00,35.2
4/26/2015 6:30,29.2
4/26/2015 7:00,30
4/26/2015 7:30,31.8
4/26/2015 8:00,35.6
4/26/2015 8:30,38
4/26/2015 9:00,38.6
4/26/2015 9:30,40.2
4/26/2015 10:00,46.8
4/26/2015 10:30,48
4/26/2015 11:00,47.8
4/26/2015 11:30,50
4/26/2015 12:00,53.6
4/26/2015 12:30,51
4/26/2015 13:00,47.2
4/26/2015 13:30,49.6
4/26/2015 14:00,42.6
4/26/2015 14:30,35.6
4/26/2015 15:00,36.6
4/26/2015 15:30,37.6
4/26/2015 16:00,34.8
4/26/2015 16:30,33.8
4/26/2015 17:00,36.4
4/26/2015 17:30,37.4
4/26/2015 18:00,39.4
4/26/2015 18:30,40.4
4/26/2015 19:00,40.6
4/26/2015 19:30,46.8
4/26/2015 20:00,50.6
4/26/2015 20:30,63.4
4/26/2015 21:00,69
4/26/2015 21:30,68.6
4/26/2015 22:00,62.6
4/26/2015 22:30,60.8
4/26/2015 23:00,57.8
4/26/2015 23:30,51.4
4/27/2015,44.6
4/27/2015 0:30,42.2
4/27/2015 1:00,38.6
4/27/2015 1:30,35
4/27/2015 2:00,34.8
4/27/2015 2:30,32.8
4/27/2015 3:00,34.4
4/27/2015 3:30,32.2
4/27/2015 4:00,30.8
4/27/2015 4:30,31
4/27/2015 5:00,32
4/27/2015 5:30,33.6
4/27/2015 6:00,35.2
4/27/2015 6:30,30.8
4/27/2015 7:00,37
4/27/2015 7:30,39.6
4/27/2015 8:00,40.6
4/27/2015 8:30,40.8
4/27/2015 9:00,41.6
4/27/2015 9:30,42
4/27/2015 10:00,40.2
4/27/2015 10:30,41.4
4/27/2015 11:00,41.2
4/27/2015 11:30,43.2
4/27/2015 12:00,44.6
4/27/2015 12:30,42.6
4/27/2015 13:00,47
4/27/2015 13:30,50
4/27/2015 14:00,43.2
4/27/2015 14:30,39
4/27/2015 15:00,36.8
4/27/2015 15:30,40.6
4/27/2015 16:00,36.6
4/27/2015 16:30,38.8
4/27/2015 17:00,36.6
4/27/2015 17:30,38.8
4/27/2015 18:00,40.4
4/27/2015 18:30,42
4/27/2015 19:00,45.4
4/27/2015 19:30,47.4
4/27/2015 20:00,52.4
4/27/2015 20:30,66.8
4/27/2015 21:00,71.2
4/27/2015 21:30,68.4
4/27/2015 22:00,64
4/27/2015 22:30,57.8
4/27/2015 23:00,54.2
4/27/2015 23:30,48.6
4/28/2015,43.2
4/28/2015 0:30,39
4/28/2015 1:00,36.6
4/28/2015 1:30,35
4/28/2015 2:00,33.8
4/28/2015 2:30,32.8
4/28/2015 3:00,33
4/28/2015 3:30,31.2
4/28/2015 4:00,30.2
4/28/2015 4:30,31.4
4/28/2015 5:00,31
4/28/2015 5:30,33.6
4/28/2015 6:00,35.2
4/28/2015 6:30,34
4/28/2015 7:00,38.8
4/28/2015 7:30,43.8
4/28/2015 8:00,42.8
4/28/2015 8:30,43.4
4/28/2015 9:00,45.2
4/28/2015 9:30,47.2
4/28/2015 10:00,43.8
4/28/2015 10:30,45.4
4/28/2015 11:00,45
4/28/2015 11:30,47.8
4/28/2015 12:00,46
4/28/2015 12:30,49.4
4/28/2015 13:00,47.8
4/28/2015 13:30,45.8
4/28/2015 14:00,41.6
4/28/2015 14:30,43.2
4/28/2015 15:00,39.4
4/28/2015 15:30,37.4
4/28/2015 16:00,38.2
4/28/2015 16:30,38.6
4/28/2015 17:00,34
4/28/2015 17:30,34.8
4/28/2015 18:00,38.6
4/28/2015 18:30,42.2
4/28/2015 19:00,43
4/28/2015 19:30,44
4/28/2015 20:00,47.6
4/28/2015 20:30,63.6
4/28/2015 21:00,66.6
4/28/2015 21:30,67
4/28/2015 22:00,61.8
4/28/2015 22:30,55.2
4/28/2015 23:00,52.4
4/28/2015 23:30,47.4
4/29/2015,41.6
4/29/2015 0:30,38.6
4/29/2015 1:00,37.4
4/29/2015 1:30,34.6
4/29/2015 2:00,32.6
4/29/2015 2:30,32
4/29/2015 3:00,32.4
4/29/2015 3:30,32.6
4/29/2015 4:00,30.4
4/29/2015 4:30,31.2
4/29/2015 5:00,32.6
4/29/2015 5:30,32
4/29/2015 6:00,35.4
4/29/2015 6:30,31.6
4/29/2015 7:00,36.4
4/29/2015 7:30,40.8
4/29/2015 8:00,38.4
4/29/2015 8:30,42
4/29/2015 9:00,41.6
4/29/2015 9:30,39.8
4/29/2015 10:00,43
4/29/2015 10:30,43
4/29/2015 11:00,41.6
4/29/2015 11:30,45.2
4/29/2015 12:00,42.8
4/29/2015 12:30,44.4
4/29/2015 13:00,44.4
4/29/2015 13:30,43.4
4/29/2015 14:00,38.6
4/29/2015 14:30,41.4
4/29/2015 15:00,35.6
4/29/2015 15:30,36.4
4/29/2015 16:00,36.4
4/29/2015 16:30,36
4/29/2015 17:00,38
4/29/2015 17:30,39.2
4/29/2015 18:00,44
4/29/2015 18:30,45.2
4/29/2015 19:00,44.8
4/29/2015 19:30,47.6
4/29/2015 20:00,50.6
4/29/2015 20:30,67.6
4/29/2015 21:00,72.8
4/29/2015 21:30,69.6
4/29/2015 22:00,66.2
4/29/2015 22:30,58.6
4/29/2015 23:00,53.6
4/29/2015 23:30,46
4/30/2015,42
4/30/2015 0:30,39.4
4/30/2015 1:00,37.4
4/30/2015 1:30,35
4/30/2015 2:00,33.4
4/30/2015 2:30,32.6
4/30/2015 3:00,32.4
4/30/2015 3:30,31.8
4/30/2015 4:00,30.4
4/30/2015 4:30,31.4
4/30/2015 5:00,32.2
4/30/2015 5:30,31.6
4/30/2015 6:00,36
4/30/2015 6:30,32.8
4/30/2015 7:00,38.6
4/30/2015 7:30,41
4/30/2015 8:00,40.2
4/30/2015 8:30,41
4/30/2015 9:00,40.2
4/30/2015 9:30,42.6
4/30/2015 10:00,42.4
4/30/2015 10:30,40.8
4/30/2015 11:00,45.6
4/30/2015 11:30,46.2
4/30/2015 12:00,51.4
4/30/2015 12:30,47.8
4/30/2015 13:00,50
4/30/2015 13:30,52.2
4/30/2015 14:00,47.8
4/30/2015 14:30,47
4/30/2015 15:00,44.2
4/30/2015 15:30,47
4/30/2015 16:00,40.8
4/30/2015 16:30,39.2
4/30/2015 17:00,38.6
4/30/2015 17:30,41.2
4/30/2015 18:00,39.6
4/30/2015 18:30,42.4
4/30/2015 19:00,46.4
4/30/2015 19:30,46
4/30/2015 20:00,49.4
4/30/2015 20:30,64
4/30/2015 21:00,68.4
4/30/2015 21:30,66
4/30/2015 22:00,62.8
4/30/2015 22:30,56.4
4/30/2015 23:00,53.6
4/30/2015 23:30,49.6
5/1/2015,44.8
5/1/2015 0:30,40.2
5/1/2015 1:00,37.8
5/1/2015 1:30,35
5/1/2015 2:00,33.6
5/1/2015 2:30,33.4
5/1/2015 3:00,33.4
5/1/2015 3:30,32.8
5/1/2015 4:00,30.8
5/1/2015 4:30,30.4
5/1/2015 5:00,30.8
5/1/2015 5:30,31.8
5/1/2015 6:00,33.6
5/1/2015 6:30,26.2
5/1/2015 7:00,28.6
5/1/2015 7:30,32.2
5/1/2015 8:00,34.6
5/1/2015 8:30,40
5/1/2015 9:00,37.8
5/1/2015 9:30,40.4
5/1/2015 10:00,40.6
5/1/2015 10:30,40
5/1/2015 11:00,37
5/1/2015 11:30,35.2
5/1/2015 12:00,33.8
5/1/2015 12:30,35.4
5/1/2015 13:00,34.2
5/1/2015 13:30,30.4
5/1/2015 14:00,25.2
5/1/2015 14:30,25.2
5/1/2015 15:00,23.6
5/1/2015 15:30,23.4
5/1/2015 16:00,23.4
5/1/2015 16:30,26
5/1/2015 17:00,25.2
5/1/2015 17:30,28
5/1/2015 18:00,28.4
5/1/2015 18:30,29.8
5/1/2015 19:00,31.4
5/1/2015 19:30,36.4
5/1/2015 20:00,39.4
5/1/2015 20:30,55
5/1/2015 21:00,55.8
5/1/2015 21:30,55.4
5/1/2015 22:00,54
5/1/2015 22:30,50.6
5/1/2015 23:00,48.8
5/1/2015 23:30,45.2
5/2/2015,43.4
5/2/2015 0:30,40.8
5/2/2015 1:00,36.4
5/2/2015 1:30,33.6
5/2/2015 2:00,32.8
5/2/2015 2:30,31.6
5/2/2015 3:00,32
5/2/2015 3:30,31.4
5/2/2015 4:00,29.6
5/2/2015 4:30,29.4
5/2/2015 5:00,31.4
5/2/2015 5:30,32.2
5/2/2015 6:00,32.4
5/2/2015 6:30,26.6
5/2/2015 7:00,27.4
5/2/2015 7:30,29.6
5/2/2015 8:00,31.2
5/2/2015 8:30,36.2
5/2/2015 9:00,38.4
5/2/2015 9:30,40
5/2/2015 10:00,36.4
5/2/2015 10:30,39.8
5/2/2015 11:00,40.6
5/2/2015 11:30,44.2
5/2/2015 12:00,42.2
5/2/2015 12:30,47.2
5/2/2015 13:00,49.2
5/2/2015 13:30,50
5/2/2015 14:00,43.8
5/2/2015 14:30,39.6
5/2/2015 15:00,42.4
5/2/2015 15:30,42.6
5/2/2015 16:00,39.4
5/2/2015 16:30,39.8
5/2/2015 17:00,39
5/2/2015 17:30,41.6
5/2/2015 18:00,42.2
5/2/2015 18:30,41.4
5/2/2015 19:00,46.8
5/2/2015 19:30,46.8
5/2/2015 20:00,48.6
5/2/2015 20:30,59.8
5/2/2015 21:00,63.6
5/2/2015 21:30,59.2
5/2/2015 22:00,53.8
5/2/2015 22:30,50.6
5/2/2015 23:00,48.4
5/2/2015 23:30,45.8
5/3/2015,43
5/3/2015 0:30,39.6
5/3/2015 1:00,36.8
5/3/2015 1:30,34
5/3/2015 2:00,34.4
5/3/2015 2:30,32.4
5/3/2015 3:00,32.6
5/3/2015 3:30,31.2
5/3/2015 4:00,30
5/3/2015 4:30,30
5/3/2015 5:00,30.8
5/3/2015 5:30,32.4
5/3/2015 6:00,32.4
5/3/2015 6:30,28.6
5/3/2015 7:00,25.8
5/3/2015 7:30,27.2
5/3/2015 8:00,29.2
5/3/2015 8:30,32.2
5/3/2015 9:00,36
5/3/2015 9:30,37
5/3/2015 10:00,42.2
5/3/2015 10:30,47.2
5/3/2015 11:00,52.8
5/3/2015 11:30,51.8
5/3/2015 12:00,49.4
5/3/2015 12:30,49.2
5/3/2015 13:00,46.8
5/3/2015 13:30,44
5/3/2015 14:00,42.4
5/3/2015 14:30,37.8
5/3/2015 15:00,34.6
5/3/2015 15:30,33.8
5/3/2015 16:00,32.4
5/3/2015 16:30,32.6
5/3/2015 17:00,31.8
5/3/2015 17:30,34
5/3/2015 18:00,36.2
5/3/2015 18:30,41
5/3/2015 19:00,40.6
5/3/2015 19:30,43.2
5/3/2015 20:00,47.2
5/3/2015 20:30,61.8
5/3/2015 21:00,66.8
5/3/2015 21:30,66.2
5/3/2015 22:00,60.2
5/3/2015 22:30,55.4
5/3/2015 23:00,51
5/3/2015 23:30,46.2
5/4/2015,44.8
5/4/2015 0:30,40.8
5/4/2015 1:00,35.6
