/home/aris/data/lamia.csv,MeasurementValue
3/2/2011 11:30,117.04
3/2/2011 12:00,113.34
3/2/2011 12:30,113.34
3/2/2011 13:00,113.34
3/2/2011 13:30,113.34
3/2/2011 14:00,113.34
3/2/2011 14:30,113.34
3/2/2011 15:00,96.75
3/2/2011 15:30,97.69
3/2/2011 16:00,89.08
3/2/2011 16:30,85.39
3/2/2011 17:00,80.78
3/2/2011 17:30,71.87
3/2/2011 18:00,68.81
3/2/2011 18:30,70.65
3/2/2011 19:00,70.65
3/2/2011 19:30,69.41
3/2/2011 20:00,69.41
3/2/2011 20:30,62.34
3/2/2011 21:00,62.96
3/2/2011 21:30,61.74
3/2/2011 22:00,52.52
3/2/2011 22:30,48.84
3/2/2011 23:00,44.53
3/2/2011 23:30,49.76
3/3/2011,38.4
3/3/2011 0:30,45.45
3/3/2011 1:00,45.77
3/3/2011 1:30,47.31
3/3/2011 2:00,52.22
3/3/2011 2:30,46.99
3/3/2011 3:00,50.06
3/3/2011 3:30,48.84
3/3/2011 4:00,50.98
3/3/2011 4:30,52.84
3/3/2011 5:00,51.6
3/3/2011 5:30,48.23
3/3/2011 6:00,47.31
3/3/2011 6:30,58.67
3/3/2011 7:00,73.73
3/3/2011 7:30,83.25
3/3/2011 8:00,97.07
3/3/2011 8:30,103.82
3/3/2011 9:00,111.21
3/3/2011 9:30,107.21
3/3/2011 10:00,113.96
3/3/2011 10:30,111.21
3/3/2011 11:00,111.81
3/3/2011 11:30,106.59
3/3/2011 12:00,112.73
3/3/2011 12:30,110.89
3/3/2011 13:00,110.59
3/3/2011 13:30,115.2
3/3/2011 14:00,112.73
3/3/2011 14:30,119.18
3/3/2011 15:00,113.66
3/3/2011 15:30,102.9
3/3/2011 16:00,96.15
3/3/2011 16:30,84.17
3/3/2011 17:00,74.94
3/3/2011 17:30,72.81
3/3/2011 18:00,72.49
3/3/2011 18:30,73.41
3/3/2011 19:00,74.64
3/3/2011 19:30,82.63
3/3/2011 20:00,78.32
3/3/2011 20:30,74.03
3/3/2011 21:00,67.58
3/3/2011 21:30,72.49
3/3/2011 22:00,63.58
3/3/2011 22:30,58.97
3/3/2011 23:00,57.75
3/3/2011 23:30,52.84
3/4/2011,50.06
3/4/2011 0:30,51.9
3/4/2011 1:00,61.74
3/4/2011 1:30,54.68
3/4/2011 2:00,54.36
3/4/2011 2:30,50.06
3/4/2011 3:00,50.68
3/4/2011 3:30,53.14
3/4/2011 4:00,50.06
3/4/2011 4:30,55.29
3/4/2011 5:00,57.13
3/4/2011 5:30,54.68
3/4/2011 6:00,57.75
3/4/2011 6:30,70.95
3/4/2011 7:00,75.56
3/4/2011 7:30,91.24
3/4/2011 8:00,95.83
3/4/2011 8:30,114.58
3/4/2011 9:00,112.43
3/4/2011 9:30,115.5
3/4/2011 10:00,115.5
3/4/2011 10:30,118.26
3/4/2011 11:00,120.41
3/4/2011 11:30,114.88
3/4/2011 12:00,117.34
3/4/2011 12:30,109.67
3/4/2011 13:00,117.04
3/4/2011 13:30,110.89
3/4/2011 14:00,105.98
3/4/2011 14:30,108.73
3/4/2011 15:00,104.74
3/4/2011 15:30,93.38
3/4/2011 16:00,74.94
3/4/2011 16:30,79.56
3/4/2011 17:00,76.48
3/4/2011 17:30,70.95
3/4/2011 18:00,76.18
3/4/2011 18:30,82.63
3/4/2011 19:00,64.82
3/4/2011 19:30,70.33
3/4/2011 20:00,66.66
3/4/2011 20:30,69.73
3/4/2011 21:00,67.28
3/4/2011 21:30,62.04
3/4/2011 22:00,47.91
3/4/2011 22:30,42.99
3/4/2011 23:00,42.38
3/4/2011 23:30,38.4
3/5/2011,39.32
3/5/2011 0:30,39
3/5/2011 1:00,39.62
3/5/2011 1:30,40.24
3/5/2011 2:00,41.16
3/5/2011 2:30,40.86
3/5/2011 3:00,37.16
3/5/2011 3:30,35.63
3/5/2011 4:00,35.93
3/5/2011 4:30,34.41
3/5/2011 5:00,32.25
3/5/2011 5:30,31.01
3/5/2011 6:00,29.79
3/5/2011 6:30,29.18
3/5/2011 7:00,36.86
3/5/2011 7:30,31.01
3/5/2011 8:00,33.17
3/5/2011 8:30,30.41
3/5/2011 9:00,30.09
3/5/2011 9:30,33.17
3/5/2011 10:00,34.09
3/5/2011 10:30,32.25
3/5/2011 11:00,33.79
3/5/2011 11:30,32.87
3/5/2011 12:00,31.63
3/5/2011 12:30,30.71
3/5/2011 13:00,30.71
3/5/2011 13:30,30.71
3/5/2011 14:00,27.34
3/5/2011 14:30,31.01
3/5/2011 15:00,26.72
3/5/2011 15:30,24.88
3/5/2011 16:00,25.8
3/5/2011 16:30,26.42
3/5/2011 17:00,25.48
3/5/2011 17:30,24.56
3/5/2011 18:00,25.8
3/5/2011 18:30,25.18
3/5/2011 19:00,25.48
3/5/2011 19:30,24.88
3/5/2011 20:00,23.94
3/5/2011 20:30,23.94
3/5/2011 21:00,24.88
3/5/2011 21:30,22.43
3/5/2011 22:00,17.81
3/5/2011 22:30,17.81
3/5/2011 23:00,18.43
3/5/2011 23:30,17.81
3/6/2011,16.89
3/6/2011 0:30,17.49
3/6/2011 1:00,16.58
3/6/2011 1:30,15.96
3/6/2011 2:00,15.96
3/6/2011 2:30,16.28
3/6/2011 3:00,16.89
3/6/2011 3:30,17.49
3/6/2011 4:00,19.35
3/6/2011 4:30,19.95
3/6/2011 5:00,21.19
3/6/2011 5:30,17.81
3/6/2011 6:00,20.27
3/6/2011 6:30,19.95
3/6/2011 7:00,17.81
3/6/2011 7:30,17.19
3/6/2011 8:00,18.73
3/6/2011 8:30,18.11
3/6/2011 9:00,18.11
3/6/2011 9:30,19.03
3/6/2011 10:00,20.57
3/6/2011 10:30,19.65
3/6/2011 11:00,18.73
3/6/2011 11:30,18.11
3/6/2011 12:00,19.95
3/6/2011 12:30,17.81
3/6/2011 13:00,18.73
3/6/2011 13:30,20.89
3/6/2011 14:00,19.95
3/6/2011 14:30,19.35
3/6/2011 15:00,20.27
3/6/2011 15:30,17.81
3/6/2011 16:00,15.66
3/6/2011 16:30,15.66
3/6/2011 17:00,15.36
3/6/2011 17:30,13.82
3/6/2011 18:00,12.9
3/6/2011 18:30,15.04
3/6/2011 19:00,16.28
3/6/2011 19:30,15.04
3/6/2011 20:00,15.36
3/6/2011 20:30,15.36
3/6/2011 21:00,15.04
3/6/2011 21:30,16.28
3/6/2011 22:00,15.96
3/6/2011 22:30,15.66
3/6/2011 23:00,15.66
3/6/2011 23:30,15.66
3/7/2011,15.04
3/7/2011 0:30,15.04
3/7/2011 1:00,15.36
3/7/2011 1:30,15.04
3/7/2011 2:00,14.74
3/7/2011 2:30,14.74
3/7/2011 3:00,14.44
3/7/2011 3:30,15.36
3/7/2011 4:00,14.12
3/7/2011 4:30,15.04
3/7/2011 5:00,15.04
3/7/2011 5:30,14.74
3/7/2011 6:00,15.36
3/7/2011 6:30,17.19
3/7/2011 7:00,17.81
3/7/2011 7:30,19.95
3/7/2011 8:00,19.35
3/7/2011 8:30,20.89
3/7/2011 9:00,21.19
3/7/2011 9:30,18.73
3/7/2011 10:00,19.03
3/7/2011 10:30,19.65
3/7/2011 11:00,19.65
3/7/2011 11:30,20.57
3/7/2011 12:00,20.27
3/7/2011 12:30,19.65
3/7/2011 13:00,21.49
3/7/2011 13:30,19.35
3/7/2011 14:00,22.11
3/7/2011 14:30,19.65
3/7/2011 15:00,21.49
3/7/2011 15:30,17.49
3/7/2011 16:00,19.35
3/7/2011 16:30,19.65
3/7/2011 17:00,16.89
3/7/2011 17:30,18.43
3/7/2011 18:00,18.43
3/7/2011 18:30,19.03
3/7/2011 19:00,18.11
3/7/2011 19:30,19.95
3/7/2011 20:00,19.95
3/7/2011 20:30,20.89
3/7/2011 21:00,20.27
3/7/2011 22:00,18.43
3/7/2011 22:30,18.43
3/7/2011 23:00,13.82
3/7/2011 23:30,13.2
3/8/2011,14.74
3/8/2011 0:30,14.12
3/8/2011 1:00,14.74
3/8/2011 1:30,14.74
3/8/2011 2:00,14.12
3/8/2011 2:30,14.12
3/8/2011 3:00,13.5
3/8/2011 3:30,13.82
3/8/2011 4:00,14.74
3/8/2011 4:30,17.81
3/8/2011 5:00,15.66
3/8/2011 5:30,17.49
3/8/2011 6:00,29.18
3/8/2011 6:30,51.3
3/8/2011 7:00,63.88
3/8/2011 7:30,79.56
3/8/2011 8:00,96.15
3/8/2011 8:30,100.44
3/8/2011 9:00,107.81
3/8/2011 9:30,110.27
3/8/2011 10:00,113.66
3/8/2011 10:30,118.26
3/8/2011 11:00,110.27
3/8/2011 11:30,122.57
3/8/2011 12:00,125.94
3/8/2011 12:30,119.79
3/8/2011 13:00,115.5
3/8/2011 13:30,122.25
3/8/2011 14:00,112.43
3/8/2011 14:30,121.03
3/8/2011 15:00,105.98
3/8/2011 15:30,99.23
3/8/2011 16:00,97.99
3/8/2011 16:30,84.17
3/8/2011 17:00,81.71
3/8/2011 17:30,87.84
3/8/2011 18:00,83.25
3/8/2011 18:30,88.46
3/8/2011 19:00,81.39
3/8/2011 19:30,84.47
3/8/2011 20:00,80.18
3/8/2011 20:30,81.39
3/8/2011 21:00,76.8
3/8/2011 21:30,76.18
3/8/2011 22:00,60.83
3/8/2011 22:30,65.74
3/8/2011 23:00,56.83
3/8/2011 23:30,62.04
3/9/2011,67.88
3/9/2011 0:30,56.51
3/9/2011 1:00,60.21
3/9/2011 1:30,59.89
3/9/2011 2:00,69.73
3/9/2011 2:30,65.74
3/9/2011 3:00,60.21
3/9/2011 3:30,62.96
3/9/2011 4:00,66.66
3/9/2011 4:30,62.34
3/9/2011 5:00,60.21
3/9/2011 5:30,61.43
3/9/2011 6:00,71.27
3/9/2011 6:30,78.94
3/9/2011 7:00,93.08
3/9/2011 7:30,103.52
3/9/2011 8:00,104.14
3/9/2011 8:30,122.87
3/9/2011 9:00,125.03
3/9/2011 9:30,125.94
3/9/2011 10:00,135.47
3/9/2011 10:30,127.48
3/9/2011 11:00,125.03
3/9/2011 11:30,118.58
3/9/2011 12:00,116.42
3/9/2011 12:30,124.71
3/9/2011 13:00,113.34
3/9/2011 13:30,111.21
3/9/2011 14:00,112.73
3/9/2011 14:30,105.36
3/9/2011 15:00,113.04
3/9/2011 15:30,96.15
3/9/2011 16:00,94.91
3/9/2011 16:30,84.47
3/9/2011 17:00,87.84
3/9/2011 17:30,89.08
3/9/2011 18:00,90.92
3/9/2011 18:30,83.85
3/9/2011 19:00,90
3/9/2011 19:30,83.25
3/9/2011 20:00,80.78
3/9/2011 20:30,79.26
3/9/2011 21:00,80.78
3/9/2011 21:30,77.1
3/9/2011 22:00,63.88
3/9/2011 22:30,59.29
3/9/2011 23:00,69.11
3/9/2011 23:30,55.89
3/10/2011,59.89
3/10/2011 0:30,48.53
3/10/2011 1:00,52.22
3/10/2011 1:30,49.76
3/10/2011 2:00,52.84
3/10/2011 2:30,50.68
3/10/2011 3:00,59.29
3/10/2011 3:30,52.52
3/10/2011 4:00,51.3
3/10/2011 4:30,48.84
3/10/2011 5:00,56.51
3/10/2011 5:30,56.83
3/10/2011 6:00,63.58
3/10/2011 6:30,68.19
3/10/2011 7:00,74.94
3/10/2011 7:30,91.54
3/10/2011 8:00,98.29
3/10/2011 8:30,110.59
3/10/2011 9:00,117.96
3/10/2011 9:30,117.34
3/10/2011 10:00,115.5
3/10/2011 10:30,117.66
3/10/2011 11:00,116.72
3/10/2011 11:30,102.28
3/10/2011 12:00,101.98
3/10/2011 12:30,109.67
3/10/2011 13:00,107.21
3/10/2011 13:30,113.96
3/10/2011 14:00,111.51
3/10/2011 14:30,127.16
3/10/2011 15:00,94.61
3/10/2011 15:30,97.37
3/10/2011 16:00,84.47
3/10/2011 16:30,76.48
3/10/2011 17:00,77.72
3/10/2011 17:30,82.01
3/10/2011 18:00,78.94
3/10/2011 18:30,74.64
3/10/2011 19:00,82.31
3/10/2011 19:30,90.3
3/10/2011 20:00,86.01
3/10/2011 20:30,79.26
3/10/2011 21:00,80.48
3/10/2011 21:30,67.28
3/10/2011 22:00,66.34
3/10/2011 22:30,63.88
3/10/2011 23:00,54.98
3/10/2011 23:30,59.59
3/11/2011,49.76
3/11/2011 0:30,53.44
3/11/2011 1:00,48.53
3/11/2011 1:30,52.84
3/11/2011 2:00,48.84
3/11/2011 2:30,58.67
3/11/2011 3:00,58.35
3/11/2011 3:30,55.29
3/11/2011 4:00,55.59
3/11/2011 4:30,48.23
3/11/2011 5:00,48.84
3/11/2011 5:30,52.84
3/11/2011 6:00,57.43
3/11/2011 6:30,67.28
3/11/2011 7:00,76.18
3/11/2011 7:30,89.7
3/11/2011 8:00,95.83
3/11/2011 8:30,102.6
3/11/2011 9:00,108.13
3/11/2011 9:30,106.89
3/11/2011 10:00,100.14
3/11/2011 10:30,104.44
3/11/2011 11:00,104.44
3/11/2011 11:30,102.6
3/11/2011 12:00,98.91
3/11/2011 12:30,107.51
3/11/2011 13:00,117.66
3/11/2011 13:30,105.98
3/11/2011 14:00,95.53
3/11/2011 14:30,95.83
3/11/2011 15:00,94.29
3/11/2011 15:30,95.83
3/11/2011 16:00,80.78
3/11/2011 16:30,72.81
3/11/2011 17:00,65.42
3/11/2011 17:30,73.41
3/11/2011 18:00,68.19
3/11/2011 18:30,71.57
3/11/2011 19:00,69.41
3/11/2011 19:30,75.26
3/11/2011 20:00,70.65
3/11/2011 20:30,65.74
3/11/2011 21:00,71.27
3/11/2011 21:30,65.74
3/11/2011 22:00,52.22
3/11/2011 22:30,49.14
3/11/2011 23:00,50.68
3/11/2011 23:30,44.85
3/12/2011,46.99
3/12/2011 0:30,38.4
3/12/2011 1:00,40.54
3/12/2011 1:30,41.78
3/12/2011 2:00,41.78
3/12/2011 2:30,39.32
3/12/2011 3:00,42.99
3/12/2011 3:30,41.16
3/12/2011 4:00,42.38
3/12/2011 4:30,38.7
3/12/2011 5:00,42.08
3/12/2011 5:30,39.62
3/12/2011 6:00,37.78
3/12/2011 6:30,41.46
3/12/2011 7:00,43.31
3/12/2011 7:30,53.14
3/12/2011 8:00,52.84
3/12/2011 8:30,50.06
3/12/2011 9:00,57.43
3/12/2011 9:30,54.68
3/12/2011 10:00,54.06
3/12/2011 10:30,50.36
3/12/2011 11:00,51.3
3/12/2011 11:30,52.84
3/12/2011 12:00,54.06
3/12/2011 12:30,59.29
3/12/2011 13:00,49.14
3/12/2011 13:30,48.84
3/12/2011 14:00,46.37
3/12/2011 14:30,32.87
3/12/2011 15:00,31.33
3/12/2011 15:30,24.88
3/12/2011 16:00,23.34
3/12/2011 16:30,23.34
3/12/2011 17:00,24.88
3/12/2011 17:30,23.94
3/12/2011 18:00,22.43
3/12/2011 18:30,24.56
3/12/2011 19:00,26.72
3/12/2011 19:30,25.48
3/12/2011 20:00,24.26
3/12/2011 20:30,23.94
3/12/2011 21:00,24.26
3/12/2011 21:30,22.43
3/12/2011 22:00,20.57
3/12/2011 22:30,22.43
3/12/2011 23:00,23.03
3/12/2011 23:30,23.94
3/13/2011,23.94
3/13/2011 0:30,21.19
3/13/2011 1:00,21.49
3/13/2011 1:30,23.03
3/13/2011 2:00,20.57
3/13/2011 2:30,20.89
3/13/2011 3:00,23.34
3/13/2011 3:30,21.19
3/13/2011 4:00,21.81
3/13/2011 4:30,21.81
3/13/2011 5:00,18.43
3/13/2011 5:30,21.49
3/13/2011 6:00,19.35
3/13/2011 6:30,20.89
3/13/2011 7:00,19.03
3/13/2011 7:30,18.73
3/13/2011 8:00,0
3/13/2011 8:30,0
3/13/2011 9:00,0
3/13/2011 9:30,0
3/13/2011 10:00,0
3/13/2011 10:30,0
3/13/2011 11:00,0
3/13/2011 11:30,0
3/13/2011 12:00,0
3/13/2011 12:30,0
3/13/2011 13:00,0
3/13/2011 13:30,0
3/13/2011 14:00,18.11
3/13/2011 14:30,15.96
3/13/2011 15:00,16.28
3/13/2011 15:30,16.28
3/13/2011 16:00,15.66
3/13/2011 16:30,16.28
3/13/2011 17:00,15.36
3/13/2011 17:30,15.66
3/13/2011 18:00,16.58
3/13/2011 18:30,16.28
3/13/2011 19:00,18.11
3/13/2011 19:30,12.9
3/13/2011 20:00,14.74
3/13/2011 20:30,14.12
3/13/2011 21:00,13.5
3/13/2011 21:30,13.82
3/13/2011 22:00,15.04
3/13/2011 22:30,14.44
3/13/2011 23:00,15.36
3/13/2011 23:30,14.74
3/14/2011,14.44
3/14/2011 0:30,14.12
3/14/2011 1:00,14.74
3/14/2011 1:30,13.82
3/14/2011 2:00,15.36
3/14/2011 2:30,14.12
3/14/2011 3:00,13.82
3/14/2011 3:30,14.12
3/14/2011 4:00,13.82
3/14/2011 4:30,13.82
3/14/2011 5:00,14.12
3/14/2011 5:30,16.28
3/14/2011 6:00,29.48
3/14/2011 6:30,36.86
3/14/2011 7:00,50.06
3/14/2011 7:30,52.52
3/14/2011 8:00,74.94
3/14/2011 8:30,82.93
3/14/2011 9:00,95.83
3/14/2011 9:30,88.76
3/14/2011 10:00,89.38
3/14/2011 10:30,93.99
3/14/2011 11:00,90.92
3/14/2011 11:30,95.53
3/14/2011 12:00,93.38
3/14/2011 12:30,93.99
3/14/2011 13:00,90.62
3/14/2011 13:30,92.46
3/14/2011 14:00,97.69
3/14/2011 14:30,94.61
3/14/2011 15:00,90.3
3/14/2011 15:30,90.3
3/14/2011 16:00,77.4
3/14/2011 16:30,70.33
3/14/2011 17:00,69.11
3/14/2011 17:30,67.88
3/14/2011 18:00,60.83
3/14/2011 18:30,60.51
3/14/2011 19:00,64.5
3/14/2011 19:30,60.51
3/14/2011 20:00,61.74
3/14/2011 20:30,57.75
3/14/2011 21:00,52.52
3/14/2011 21:30,51.6
3/14/2011 22:00,47.31
3/14/2011 22:30,45.45
3/14/2011 23:00,43.31
3/14/2011 23:30,47.61
3/15/2011,47.31
3/15/2011 0:30,42.99
3/15/2011 1:00,44.23
3/15/2011 1:30,43.31
3/15/2011 2:00,44.23
3/15/2011 2:30,44.85
3/15/2011 3:00,45.45
3/15/2011 3:30,46.07
3/15/2011 4:00,41.46
3/15/2011 4:30,43.61
3/15/2011 5:00,43.31
3/15/2011 5:30,44.53
3/15/2011 6:00,49.14
3/15/2011 6:30,54.68
3/15/2011 7:00,62.34
3/15/2011 7:30,74.64
3/15/2011 8:00,94.91
3/15/2011 8:30,103.22
3/15/2011 9:00,106.89
3/15/2011 9:30,108.73
3/15/2011 10:00,109.97
3/15/2011 10:30,112.13
3/15/2011 11:00,106.59
3/15/2011 11:30,115.5
3/15/2011 12:00,123.49
3/15/2011 12:30,125.64
3/15/2011 13:00,121.95
3/15/2011 13:30,125.03
3/15/2011 14:00,125.03
3/15/2011 14:30,124.11
3/15/2011 15:00,114.26
3/15/2011 15:30,112.13
3/15/2011 16:00,86.31
3/15/2011 16:30,91.54
3/15/2011 17:00,91.24
3/15/2011 17:30,86.93
3/15/2011 18:00,85.39
3/15/2011 18:30,81.39
3/15/2011 19:00,86.63
3/15/2011 19:30,83.55
3/15/2011 20:00,88.46
3/15/2011 20:30,79.26
3/15/2011 21:00,82.01
3/15/2011 21:30,79.56
3/15/2011 22:00,65.74
3/15/2011 22:30,63.28
3/15/2011 23:00,58.35
3/15/2011 23:30,57.43
3/16/2011,57.75
3/16/2011 0:30,58.97
3/16/2011 1:00,56.83
3/16/2011 1:30,60.83
3/16/2011 2:00,60.21
3/16/2011 2:30,45.45
3/16/2011 3:00,52.84
3/16/2011 3:30,50.06
3/16/2011 4:00,56.83
3/16/2011 4:30,52.52
3/16/2011 5:00,42.69
3/16/2011 5:30,43.31
9/12/2011,15.04
9/12/2011 0:30,15.66
9/12/2011 1:00,16.28
9/12/2011 1:30,16.89
9/11/2011 22:30,17.19
9/11/2011 23:00,16.28
9/11/2011 23:30,16.28
9/11/2011 21:30,19.03
9/11/2011 22:00,16.58
9/11/2011 20:00,18.11
9/11/2011 20:30,18.43
9/11/2011 21:00,19.03
9/11/2011 18:30,16.58
9/11/2011 19:00,17.19
9/11/2011 19:30,15.66
9/11/2011 17:30,17.81
9/11/2011 18:00,15.36
9/11/2011 16:00,17.81
9/11/2011 16:30,16.89
9/11/2011 17:00,15.96
9/11/2011 15:00,17.49
9/11/2011 15:30,16.28
9/11/2011 13:30,19.35
9/11/2011 14:00,19.95
9/11/2011 14:30,19.65
9/11/2011 12:00,19.35
9/11/2011 12:30,18.43
9/11/2011 13:00,19.95
9/11/2011 11:00,19.03
9/11/2011 11:30,19.03
9/11/2011 9:30,16.28
9/11/2011 10:00,17.81
9/11/2011 10:30,18.11
9/11/2011 8:30,19.65
9/11/2011 9:00,21.49
9/11/2011 7:00,22.11
9/11/2011 7:30,20.89
9/11/2011 8:00,21.19
9/11/2011 5:30,18.43
9/11/2011 6:00,21.19
9/11/2011 6:30,21.19
9/11/2011 4:30,20.27
9/11/2011 5:00,18.11
9/11/2011 3:00,18.73
9/11/2011 3:30,19.03
9/11/2011 4:00,18.73
9/11/2011 2:00,20.27
9/11/2011 2:30,20.89
9/11/2011 0:30,19.95
9/11/2011 1:00,19.95
9/11/2011 1:30,20.27
9/10/2011 23:00,19.95
9/10/2011 23:30,19.35
9/11/2011,20.27
9/10/2011 22:00,19.35
9/10/2011 22:30,19.65
9/10/2011 20:30,25.18
9/10/2011 21:00,25.48
9/10/2011 21:30,26.72
9/10/2011 19:30,33.47
9/10/2011 20:00,28.88
9/10/2011 18:00,35.63
9/10/2011 18:30,35.63
9/10/2011 19:00,32.55
9/10/2011 16:30,31.93
9/10/2011 17:00,33.47
9/10/2011 17:30,30.09
9/10/2011 15:30,36.24
9/10/2011 16:00,32.87
9/10/2011 14:00,33.79
9/10/2011 14:30,28.26
9/10/2011 15:00,33.79
9/10/2011 13:00,33.79
9/10/2011 13:30,35.01
9/10/2011 11:30,33.47
9/10/2011 12:00,31.93
9/10/2011 12:30,32.25
9/10/2011 10:00,37.78
9/10/2011 10:30,35.63
9/10/2011 11:00,34.71
9/10/2011 9:00,38.08
9/10/2011 9:30,35.01
9/10/2011 7:30,32.25
9/10/2011 8:00,36.86
9/10/2011 8:30,34.09
9/10/2011 6:30,29.48
9/10/2011 7:00,31.01
9/10/2011 5:00,23.64
9/10/2011 5:30,26.1
9/10/2011 6:00,27.34
9/10/2011 4:00,27.64
9/10/2011 4:30,25.8
9/10/2011 2:30,25.48
9/10/2011 3:00,25.18
9/10/2011 3:30,25.48
9/10/2011 1:00,23.03
9/10/2011 1:30,24.56
9/10/2011 2:00,27.02
9/10/2011,27.94
9/10/2011 0:30,27.64
9/9/2011 22:30,31.63
9/9/2011 23:00,28.56
9/9/2011 23:30,26.42
9/9/2011 21:30,38.7
9/9/2011 22:00,32.25
9/9/2011 20:00,54.36
9/9/2011 20:30,54.36
9/9/2011 21:00,43.31
9/9/2011 18:30,56.51
9/9/2011 19:00,54.68
9/9/2011 19:30,58.35
9/9/2011 17:30,74.64
9/9/2011 18:00,66.96
9/9/2011 16:00,86.93
9/9/2011 16:30,82.93
9/9/2011 17:00,79.26
9/9/2011 15:00,86.63
9/9/2011 15:30,86.31
9/9/2011 13:30,94.61
9/9/2011 14:00,81.71
9/9/2011 14:30,94.91
9/9/2011 12:00,102.9
9/9/2011 12:30,101.06
9/9/2011 13:00,99.23
9/9/2011 11:00,95.83
9/9/2011 11:30,100.44
9/9/2011 9:30,102.9
9/9/2011 10:00,101.36
9/9/2011 10:30,98.29
9/9/2011 8:30,89.7
9/9/2011 9:00,89.08
9/9/2011 7:00,78.64
9/9/2011 7:30,83.55
9/9/2011 8:00,90.92
9/9/2011 5:30,37.16
9/9/2011 6:00,46.69
9/9/2011 6:30,63.88
9/9/2011 4:30,34.41
9/9/2011 5:00,36.24
9/9/2011 3:00,34.41
9/9/2011 3:30,34.09
9/9/2011 4:00,36.24
9/9/2011 1:30,35.93
9/9/2011 2:00,35.63
9/9/2011 2:30,35.63
9/9/2011 0:30,37.46
9/9/2011 1:00,36.54
9/8/2011 23:00,43.31
9/8/2011 23:30,38.08
9/9/2011,35.93
9/8/2011 21:30,53.14
9/8/2011 22:00,42.38
9/8/2011 22:30,43.91
9/8/2011 20:00,58.97
9/8/2011 20:30,62.34
9/8/2011 21:00,53.76
9/8/2011 19:00,63.28
9/8/2011 19:30,56.83
9/8/2011 17:30,72.49
9/8/2011 18:00,67.88
9/8/2011 18:30,59.89
9/8/2011 16:00,80.18
9/8/2011 16:30,78.02
9/8/2011 17:00,84.17
9/8/2011 15:00,77.72
9/8/2011 15:30,74.94
9/8/2011 13:30,101.06
9/8/2011 14:00,88.46
9/8/2011 14:30,82.63
9/8/2011 12:00,102.6
9/8/2011 12:30,104.14
9/8/2011 13:00,101.36
9/8/2011 10:30,104.14
9/8/2011 11:00,105.06
9/8/2011 11:30,104.74
9/8/2011 9:30,107.81
9/8/2011 10:00,107.21
9/8/2011 8:00,90
9/8/2011 8:30,92.76
9/8/2011 9:00,101.68
9/8/2011 6:30,63.28
9/8/2011 7:00,63.28
9/8/2011 7:30,78.94
9/8/2011 5:00,31.63
9/8/2011 5:30,37.16
9/8/2011 6:00,43.91
9/8/2011 4:00,30.71
9/8/2011 4:30,30.09
9/8/2011 2:30,32.55
9/8/2011 3:00,29.79
9/8/2011 3:30,32.87
9/8/2011 1:00,30.71
9/8/2011 1:30,31.33
9/8/2011 2:00,29.79
9/8/2011,32.25
9/8/2011 0:30,34.09
9/7/2011 22:30,35.01
9/7/2011 23:00,35.33
9/7/2011 23:30,30.09
9/7/2011 21:00,52.84
9/7/2011 21:30,55.89
9/7/2011 22:00,40.54
9/7/2011 19:30,59.89
9/7/2011 20:00,58.67
9/7/2011 20:30,67.28
9/7/2011 18:30,62.96
9/7/2011 19:00,60.21
9/7/2011 17:00,78.64
9/7/2011 17:30,63.88
9/7/2011 18:00,63.28
9/7/2011 15:30,76.8
9/7/2011 16:00,78.64
9/7/2011 16:30,70.95
9/7/2011 14:00,82.01
9/7/2011 14:30,82.31
9/7/2011 15:00,81.71
9/7/2011 13:00,92.16
9/7/2011 13:30,86.31
9/7/2011 11:30,93.69
9/7/2011 12:00,98.61
9/7/2011 12:30,102.9
9/7/2011 10:00,91.24
9/7/2011 10:30,82.93
9/7/2011 11:00,96.75
9/7/2011 9:00,86.63
9/7/2011 9:30,83.55
9/7/2011 7:30,79.56
9/7/2011 8:00,88.76
9/7/2011 8:30,82.63
9/7/2011 6:00,56.83
9/7/2011 6:30,67.58
9/7/2011 7:00,76.8
9/7/2011 4:30,39.62
9/7/2011 5:00,38.7
9/7/2011 5:30,41.46
9/7/2011 3:30,38.08
9/7/2011 4:00,35.63
9/7/2011 2:00,38.4
9/7/2011 2:30,36.24
9/7/2011 3:00,39.32
9/7/2011 0:30,29.18
9/7/2011 1:00,36.24
9/7/2011 1:30,36.24
9/6/2011 23:00,42.38
9/6/2011 23:30,42.38
9/7/2011,15.96
9/6/2011 22:00,42.08
9/6/2011 22:30,44.53
9/6/2011 20:30,62.96
9/6/2011 21:00,52.22
9/6/2011 21:30,49.14
9/6/2011 19:00,65.42
9/6/2011 19:30,62.96
9/6/2011 20:00,62.34
9/6/2011 18:00,67.58
9/6/2011 18:30,67.88
9/6/2011 16:30,78.64
9/6/2011 17:00,72.49
9/6/2011 17:30,69.11
9/6/2011 15:00,74.03
9/6/2011 15:30,69.41
9/6/2011 16:00,73.73
9/6/2011 13:30,104.44
9/6/2011 14:00,89.08
9/6/2011 14:30,79.56
9/6/2011 12:30,100.74
9/6/2011 13:00,105.98
9/6/2011 11:00,98.29
9/6/2011 11:30,101.68
9/6/2011 12:00,99.83
9/6/2011 9:30,103.52
9/6/2011 10:00,97.99
9/6/2011 10:30,109.97
9/6/2011 8:00,95.53
9/6/2011 8:30,93.38
9/6/2011 9:00,93.38
9/6/2011 7:00,72.49
9/6/2011 7:30,81.71
9/6/2011 5:30,38.08
