DATE,I
,18.6
,19.2
,19.4
,19.1
,19.2
,19.3
,19.4
,19.5
,19.6
,19.5
,19.5
,19.5
,20.1
,19.8
,19.9
,21.1
,21
,21
,21
,20.9
,20.8
,20.8
,20.9
,20.9
,20.9
,22.3
,20.8
,20.6
,20.6
,20.8
,20.7
,20.6
,5.2
,5.4
,5.3
,4.3
,4.2
,4.3
,4.4
,4.4
,4.3
,4.2
,4.2
,4.3
,4.3
,4.2
,4.3
,4.3
,5.6
,6.1
,5.9
,5.8
,5.8
,5.8
,5.8
,5.8
,5.8
,5.7
,5.7
,4.4
,4.6
,4.6
,4.5
,4.6
,9.8
,5.5
,5.5
,5.2
,5.5
,5.4
,18.1
,19.4
,20.1
,19.9
,19
,19.1
,19.2
,19.2
,19.2
,19.3
,19.3
,20.7
,20.7
,20.6
,20.7
,20.6
,21.1
,20.9
,20.8
,20.9
,20.8
,20.9
,20.9
,19.9
,19.5
,19.7
,19.6
,19.7
,19.9
,19.9
,19.9
,19.8
,19.6
,19.7
,19.9
,19.6
,20.9
,20.7
,7.5
,5
,5
,4.9
,4.9
,5
,5
,6.3
,5.2
,5.1
,5
,5.2
,5.2
,5.2
,5.2
,5.2
,5.4
,5.5
,4.7
,4.7
,4.7
,4.7
,4.7
,4.7
,4.4
,4.3
,4.4
,4.4
,4.3
,4.4
,5.5
,5.3
,5.3
,5.2
,5.3
,5.3
,17.7
,19.2
,19.8
,19.8
,21.3
,21.4
,21.3
,21.3
,21.4
,21.2
,21.4
,21.5
,21.5
,21.4
,20.5
,19.4
,19.3
,19.7
,19.5
,19.6
,19.6
,19.6
,19.5
,19.6
,19.6
,19.4
,19.5
,20.6
,20.6
,20.4
,20.4
,20.4
,20.5
,20.5
,20.4
,20.5
,20.5
,20.8
,20.9
,20.8
,5.2
,5.2
,5.2
,5.2
,5.1
,5.2
,5.2
,5.2
,4
,4
,4
,4
,4
,4.1
,4.7
,4.6
,4.9
,4.8
,4.8
,4.7
,4.6
,4.7
,4.1
,4.2
,4
,4.1
,4
,4
,4.1
,4.1
,5.4
,5.4
,6.6
,6.5
,6.4
,6.4
,19.2
,20.5
,20.8
,21
,20.9
,19.8
,18.9
,19.3
,19
,19
,19.1
,19.1
,19.1
,19.2
,19.1
,19.3
,19.7
,19.5
,19.5
,19.4
,19.6
,19.5
,19.5
,19.5
,19.3
,19.3
,19.4
,19.3
,20.7
,20.7
,20.6
,20.6
,20.5
,20.6
,20.6
,20.8
,20.6
,20.6
,20.6
,19.4
,19.5
,5.1
,5.1
,5
,4.9
,4.9
,5
,4.9
,5
,4.9
,3.9
,4
,3.9
,3.9
,4.6
,4.5
,4.5
,4.5
,4.5
,4.7
,4.8
,5.7
,5.4
,5.3
,5.3
,5.4
,5.4
,5.4
,5.4
,5.5
,5.3
,5.4
,4.2
,4.2
,4.2
,4.2
,4.2
,4.1
,4.3
,4.2
,5.4
,5.4
,16.5
,18.9
,19.6
,20
,20.4
,20.1
,19.9
,19.9
,19
,19.1
,19.6
,19.4
,20.7
,20.5
,20.6
,20.6
,20.7
,20.7
,20.7
,20.7
,20.7
,20.7
,20.7
,19.5
,19.6
,20.8
,20.6
,20.6
,20.7
,20.6
,20.7
,20.6
,20.7
,20.8
,20.7
,20.7
,20.7
,20.7
,20.7
,20.7
,20.8
,20.7
,20.6
,20.6
,19.8
,21.1
,21
,5.5
,5.4
,5.4
,5.3
,5.3
,5.3
,5.3
,5.2
,5.2
,4
,3.9
,3.9
,3.9
,3.9
,3.9
,3.9
,4.2
,5.4
,5.2
,5.1
,5.1
,5.1
,5.2
,5.1
,5.1
,5.1
,4.1
,4
,4
,4
,4
,18.2
,19.5
,20
,20.2
,20.2
,20.2
,20.3
,20.2
,20.7
,20.5
,20.5
,20.6
,19.6
,19.7
,19.5
,19.5
,19.5
,19.4
,19.5
,19.5
,19.6
,19.6
,19.9
,19.8
,19.5
,19.4
,19.8
,19.7
,19.6
,20
,20.7
,20.7
,20.5
,20.5
,6.2
,6.3
,6.2
,17.2
,17.2
,17.1
,16.1
,16.2
,16.1
,16.1
,16.3
,15.2
,5
,4.8
,4.5
,8.4
,8.3
,4.8
,5.1
,4.9
,4.1
,16.5
,16.3
,17.6
,17.7
,17.6
,17.8
,17.7
,18.6
,18.8
,6.5
,6.5
,6.4
,7.6
,7.5
,7.4
,7.4
,7.4
,7.6
,7.4
,6.4
,6.4
,6.6
,6.5
,5.3
,5.4
,5.4
,5.3
,5.3
,5.3
,5.3
,5.6
,5.6
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.3
,4.2
,4.2
,17.7
,19.4
,20.7
,20.2
,21.4
,21.8
,21.7
,21.3
,21.3
,21.3
,21.4
,22
,20.6
,20.6
,20.6
,19.7
,19.5
,19.4
,20.2
,20.5
,20.5
,20.5
,19.7
,19.5
,19.4
,4
,4
,4.8
,4.6
,4.6
,4.5
,4.5
,4.5
,4.5
,4.5
,3.9
,3.9
,3.9
,5.3
,5.2
,5.1
,5.2
,5.2
,5.4
,5.4
,6.7
,6.5
,6.4
,6.5
,5.2
,5.2
,5.2
,5.3
,5.1
,5.1
,4.1
,4.3
,4.1
,4.3
,4
,4.3
,4.2
,4.2
,4.2
,4.9
,5.8
,5.5
,5.5
,5.4
,5.7
,5.7
,6.3
,6.1
,6
,6.1
,5.9
,6
,6
,6
,5.8
,6
,6
,4.8
,4.8
,10
,6
,5.9
,5.9
,5.8
,5.8
,5.8
,5.9
,5.9
,5.8
,5.3
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,5.5
,6.4
,6.1
,6.1
,6.1
,6.1
,6.1
,6
,6
,6
,6.1
,6
,4.8
,4.8
,5
,4.7
,4.8
,4.9
,4.8
,4.9
,4.9
,5
,4.8
,4.8
,6
,6
,5.9
,5.8
,5.8
,5.8
,5.9
,5.9
,5.9
,6
,4.8
,6.1
,6
,6.1
,6
,6.4
,6.2
,6.1
,6
,6.1
,6.1
,6.1
,5.3
,4.9
,4.9
,4.9
,6
,5.9
,5.9
,6
,5.9
,5.9
,6.5
,6.1
,5.6
,5.4
,5.7
,5.5
,5.3
,5.3
,5.3
,5.3
,5.2
,5.2
,6.6
,6.6
,5.4
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.7
,5.6
,4.8
,4.8
,4.8
,4.8
,4.7
,4.8
,4.2
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,4.2
,5.4
,5.3
,5.3
,5.1
,5.1
,5.2
,5.3
,5.2
,5.2
,5.6
,5.5
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.3
,4.2
,4.2
,5
,4.8
,4.8
,4.8
,4.7
,4.8
,4.7
,4.8
,15.9
,17.8
,18.5
,18.9
,19.1
,19.2
,19.4
,19.5
,19.4
,19.4
,19.6
,19.6
,20.6
,22.2
,22.1
,21.8
,21.6
,21.9
,21.8
,21.9
,6.1
,6.2
,5.1
,5.5
,4.2
,4.2
,4
,4
,3.9
,3.9
,4.7
,4.6
,4.5
,4.7
,7
,9.4
,8.7
,8.9
,8.8
,8.8
,8.7
,9.7
,8.9
,8.9
,8.8
,8.9
,10.3
,10.2
,10.1
,10.2
,10.1
,9.8
,9.7
,9.9
,9.9
,10
,9.9
,8.9
,10
,9.7
,9.6
,9.7
,9.7
,9.7
,9.7
,9.8
,9.9
,9.8
,9.4
,9.4
,9.3
,9
,9.2
,9.5
,9.6
,9.4
,9.1
,9
,8.8
,9
,10.4
,10.2
,10.8
,10.6
,10.4
,10.2
,10
,10
,10.1
,10.2
,10.2
,9
,9
,9.1
,8.8
,9
,9
,23.2
,9.8
,10
,9.9
,9.8
,9.8
,10
,10.3
,10.3
,10.5
,11.2
,10.8
,10.2
,10.4
,10.5
,10.4
,9.9
,11.4
,11.4
,11.2
,10.9
,11
,11.1
,11
,11.2
,10.2
,10.1
,10
,8.9
,9.4
,9.3
,9.2
,9.3
,9.2
,10.3
,10.1
,9.5
,8
,8
,8
,8.1
,8.1
,8
,8
,5.2
,5.1
,5.3
,5.3
,12.1
,5.3
,4.9
,5.8
,5.6
,5.6
,5.6
,5.6
,5.4
,5.4
,5.4
,5.4
,5.6
,5.4
,4.1
,4.1
,4.1
,4.1
,4.1
,4
,4.1
,4.1
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,4.8
,4.9
,6.3
,6
,6.1
,5.9
,25.2
,7.2
,6.6
,6.9
,6.6
,6.6
,5.6
,5.9
,6
,5.7
,5.7
,4.2
,4.2
,4.2
,4.2
,4.6
,4.5
,4.5
,4.5
,4.5
,4.5
,4.5
,4.8
,4.8
,4.8
,4.7
,4.4
,4.5
,4.5
,4.4
,4.3
,4.2
,4.2
,4.1
,5.4
,6.7
,6.8
,6.6
,6.9
,6.7
,6.5
,9.3
,9.1
,9.1
,9.1
,7.2
,6.2
,7.6
,7.4
,7.6
,7.5
,6.8
,5.7
,5.9
,5.7
,5.9
,5.8
,5.7
,5.8
,5.7
,5.8
,5.8
,5.7
,5.7
,6.7
,6.6
,6.6
,6.6
,7.7
,7.6
,7.8
,7.7
,8.3
,8.2
,8.3
,8.3
,8.1
,8.2
,6.8
,5.6
,6.5
,5.6
,5.1
,5.2
,5.3
,5
,4.1
,4.2
,4.2
,4.3
,4.3
,4.1
,4.2
,4.1
,4.1
,4.2
,4.1
,5.4
,5.3
,5.3
,5.2
,5.2
,6.7
,6.5
,6.6
,6.8
,6.8
,5.8
,6.3
,6.6
,6.6
,6.7
,6.4
,8.8
,9.6
,8.7
,9.7
,7.1
,7.4
,6.8
,6.5
,6.5
,6.1
,6
,25.9
,27.3
,28.4
,28.7
,28.9
,29.1
,29.2
,29.2
,29.1
,7
,5
,4.8
,6.6
,8.3
,7.1
,7.4
,8.1
,7.2
,8.1
,8.4
,9
,8.3
,9
,7.3
,8
,8
,7.7
,7.6
,6.8
,5.7
,6.2
,5.7
,5.8
,4.4
,5.8
,5.9
,5.9
,6
,6.8
,5.1
,5.5
,6.2
,5.9
,5.9
,9.9
,7
,7.6
,20.1
,19.8
,20.8
,20.1
,21.3
,21
,22.4
,14.9
,14.6
,14.5
,13.6
,13.3
,12.4
,13
,6.7
,7.4
,6.5
,6.4
,6.6
,6.4
,6.6
,6.6
,6.6
,5.7
,5.7
,5.7
,5.7
,5.6
,5.6
,5.6
,5.6
,5.9
,6
,7
,7.8
,8.1
,8.3
,10.6
,10.6
,10.6
,12.1
,11.9
,12
,11.1
,11.1
,11.2
,11.1
,11.1
,11
,7.6
,6.6
,7.8
,5.8
,8.8
,11.2
,11.3
,10.5
,12.4
,11.7
,11.8
,11.7
,12.2
,12
,12.3
,11.9
,11.8
,12.5
,11.5
,12.5
,12.6
,12.3
,12.5
,26.3
,26.9
,26.9
,27
,27.1
,26.1
,26.2
,26.5
,26.6
,26.7
,26.8
,27.8
,27.5
,27.6
,27.8
,28.1
,29
,26.5
,26.6
,11.7
,11.6
,12.9
,10.7
,10.7
,11
,12
,11.2
,10.7
,11
,10.5
,11.2
,11.3
,11.1
,11.2
,11.3
,11.6
,11.5
,11.3
,12.4
,11.8
,11.8
,12
,12
,11.7
,11.9
,11.8
,11.7
,11.9
,11.8
,11.5
,12
,11.4
,10.8
,11.7
,10.7
,10.6
,12
,11.9
,11.8
,10.8
,9.8
,10.5
,10.8
,11.7
,13.3
,13
,12.9
,11
,11.5
,12
,11
,11.1
,11.1
,10.7
,11.6
,11.3
,10.7
,11.1
,10.3
,10.6
,12.2
,12.5
,11.8
,12.8
,12.6
,12.3
,11.1
,11.8
,9.2
,9.5
,10.3
,9
,9.2
,9.5
,9.1
,9
,10
,10.3
,11.3
,11.1
,11.3
,10.8
,10.7
,10.9
,10.6
,10.7
,10.7
,11.3
,12.5
,12.2
,11.1
,11.3
,22.1
,24
,25.7
,26.3
,25.7
,25
,24.8
,25.5
,23.6
,23.9
,23.5
,24.8
,24.8
,24.1
,23.8
,25.1
,25.8
,25.1
,25
,24.9
,24.8
,10.6
,10.6
,11.7
,11.1
,10.8
,9.3
,9.7
,9.7
,8.7
,8.7
,9.8
,9.7
,9.8
,9.8
,10
,10.3
,10.6
,10.2
,10.1
,10.1
,11.2
,9
,9.1
,9.2
,8.9
,9.1
,9.5
,4.9
,6
,45.2
,45
,45.2
,45.4
,44.9
,45.2
,44.9
,44.7
,44.9
,43.9
,8.7
,9.2
,46.6
,44.4
,9.1
,10.7
,45.4
,21
,23.5
,60.1
,59.8
,23.8
,24
,23.9
,24
,24.3
,23.2
,23.1
,23
,23.1
,23.2
,19.1
,19.1
,19.1
,19.2
,19.4
,19.6
,19.7
,19.9
,19.9
,19.9
,4.5
,4.5
,4.6
,4.5
,4.5
,4.5
,4.5
,4
,5.3
,5.3
,5.3
,5.2
,5.2
,5.1
,6.4
,6.5
,6.5
,6.4
,6.3
,5.2
,5.1
,5
,5.1
,5.1
,4
,4.1
,4.1
,4.1
,4.2
,4.1
,13.6
,17.4
,18.4
,19.3
,19.1
,19.1
,19.2
,19.3
,19.2
,19.4
,19.3
,19.2
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,20.5
,19.1
,20.5
,20.4
,20.7
,20.8
,20.7
,4.9
,4.9
,4.9
,4.9
,4.9
,3.9
,3.9
,3.9
,4.7
,4.6
,4.5
,4.5
,4.5
,4.4
,4.5
,4.8
,4.1
,5.6
,5.4
,6.6
,6.4
,6.6
,6.4
,6.5
,6.4
,6.5
,6.5
,6.5
,5.2
,5.2
,5.2
,5.3
,5.1
,5.2
,5.2
,17
,18.8
,19.4
,19.9
,19
,18.9
,18.8
,18.8
,19.5
,19.4
,19.3
,19.3
,19.3
,19.3
,19.5
,19.4
,20.5
,20.4
,20.5
,20.5
,20.6
,20.5
,20.9
,20.7
,20.4
,20.6
,20.6
,19.4
,19.4
,19.4
,19.2
,19.4
,3.8
,6.6
,5.1
,4.9
,4.9
,4.9
,4.9
,4.9
,4.9
,4.9
,5.4
,5.3
,4.5
,4.5
,4.5
,4.5
,4.6
,4.7
,5.5
,5.3
,5.3
,5.3
,5.3
,5.3
,5.4
,5.3
,5.3
,5.3
,5.3
,4.1
,4.1
,4.1
,4.1
,4
,4
,3.9
,4.1
,4
,4.1
,4
,4
,4
,5.2
,5.1
,5.1
,14.5
,18.6
,19.5
,19.9
,19.8
,20.3
,21.7
,20.5
,20.1
,20.3
,20.4
,20.4
,20.3
,20.5
,20.4
,20.4
,20.4
,19.1
,19.1
,19.3
,19.1
,19
,19.2
,19.3
,19.1
,19.1
,19.3
,19.4
,19.3
,19.3
,19.1
,19.3
,19.4
,19.2
,19.2
,19.3
,19.7
,19.7
,19.7
,19.7
,20.8
,20.6
,21.8
,6.4
,6.2
,6.1
,6.2
,6.1
,6.1
,6.1
,6.1
,4.9
,4.9
,3.9
,3.9
,3.9
,3.9
,3.8
,3.9
,4.1
,4
,4.1
,4.1
,4.1
,4.1
,4.6
,4.4
,4.1
,4.1
,4
,4.1
,4.9
,4.8
,5.7
,5.6
,5.5
,5.4
,5.6
,5.6
,5.5
,5.4
,5.5
,6.5
,6.5
,5.2
,17.9
,19.3
,19.9
,19.7
,19.9
,20.1
,20.1
,20.1
,20.3
,20.2
,20
,20.2
,20.2
,20.4
,20.2
,20.3
,20.3
,20.5
,19.4
,19.5
,19.5
,19.4
,20.9
,20.8
,20.8
,20.6
,20.5
,20.6
,20.7
,20.7
,32.7
,22
,21.7
,20.4
,20.4
,20.4
,20.4
,20.3
,20.4
,20.6
,19.8
,19.9
,19.9
,4.2
,4
,3.8
,3.9
,3.9
,3.9
,3.9
,4
,4
,3.9
,3.9
,3.9
,4
,5.3
,5.2
,5.5
,5.3
,5.5
,5.4
,5.6
,5.5
,5.5
,5.5
,5.3
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.5
,5.3
,5.2
,5.3
,5.3
,5.2
,5.2
,5.1
,17
,18.9
,18.7
,18.9
,20.2
,20.2
,20.3
,20.4
,20.5
,20.8
,20.6
,20.5
,20.6
,20.6
,20.6
,19.8
,19.9
,19.6
,19.3
,19.4
,19.4
,19.4
,19.4
,19.4
,19.4
,19.5
,19.5
,19.5
,19.5
,19.7
,19.5
,19.6
,19.6
,19.5
,19.6
,19.5
,19.6
,21
,20.9
,22.1
,21.9
,22.1
,22
,21.9
,22
,21.9
,6.1
,6.2
,6.1
,4.6
,4.5
,4.5
,4.5
,4
,3.9
,3.9
,4
,4
,3.9
,3.9
,3.9
,3.9
,4
,4.1
,4.1
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,5.6
,5.3
,5.4
,5.3
,5.6
,5.8
,5.7
,5.3
,16.8
,21.1
,20.7
,20
,20.1
,20.3
,20.1
,20.1
,20.2
,20.1
,20.1
,19.3
,19.3
,19.4
,19.5
,19.4
,19.5
,19.5
,19.4
,19.5
,19.5
,19.5
,20.6
,20.6
,20.6
,22.1
,21.8
,21.8
,21.9
,21.7
,22
,22
,21.9
,21.9
,21.8
,21.9
,20.7
,20.9
,21
,20.8
,20.7
,19.8
,19.8
,4.5
,4.5
,4.5
,4
,4
,3.9
,3.9
,3.9
,3.9
,3.9
,3.8
,3.9
,3.9
,4.3
,4.3
,4.2
,5.7
,5.3
,5.6
,5.6
,5.4
,5.4
,16.4
,16.3
,16.3
,16.7
,16.5
,28.7
,29.1
,30.7
,20.8
,20.6
,20.3
,20.2
,20.4
,20.9
,20.6
,20.6
,20.4
,19.4
,19.4
,30.1
,19.5
,19.5
,19.6
,19.6
,20.3
,19.6
,19.7
,21.1
,21
,21
,21
,21.1
,21.7
,21.1
,21
,5.2
,5.1
,5.1
,4
,3.9
,3.9
,3.9
,3.9
,4
,4.8
,5.5
,6.3
,6.2
,5.6
,6
,6.1
,6.7
,6.3
,9.5
,5.8
,5.9
,4.9
,4.1
,4
,4.1
,22.3
,5.6
,5.4
,5.4
,5.5
,5.3
,5.4
,5.3
,5.4
,5.8
,5.5
,6.5
,5.7
,4.7
,17.7
,19
,19.3
,19.4
,19.7
,19.7
,19.4
,19.9
,19.8
,19.9
,20
,20
,20.4
,21.4
,21.3
,23.2
,24.7
,26.4
,25.5
,25.8
,27.4
,27
,26.7
,26.5
,26.7
,11
,11.2
,11.3
,11.2
,11.2
,10.7
,9.9
,10.1
,10.4
,9.4
,9.6
,9.5
,9.9
,9.8
,9.5
,9.3
,9.3
,9.1
,10
,9.8
,11
,11.1
,11.3
,11.2
,11
,11.1
,10.5
,10.6
,11.9
,11.7
,10.7
,10.6
,10.6
,10.6
,10.8
,10.7
,10.8
,10.8
,10.7
,9.6
,9.6
,9.5
,9.5
,9.4
,9.5
,9.3
,9.5
,9.5
,9.4
,9.5
,10.7
,9.6
,9.3
,10.2
,5.2
,5
,4.9
,5.2
,5.1
,4.9
,4.9
,4.9
,5.7
,5.5
,5.4
,5.5
,6.7
,6.6
,6.5
,6.5
,6.5
,6.5
,6.8
,5.7
,5.2
,5.2
,5.2
,4.2
,4.2
,4.3
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.1
,4.1
,4.2
,4.2
,4.9
,4.8
,4.8
,4.8
,5.8
,5.5
,5.7
,5.6
,17.4
,19.3
,20.1
,20.2
,20.4
,20.4
,20.6
,19.5
,19.6
,19.5
,19.7
,19.6
,19.8
,19.7
,21
,20.9
,20.8
,20.7
,20.9
,20.9
,5
,5
,5
,4.9
,3.9
,3.9
,3.9
,3.9
,4.8
,4.7
,5.5
,5.4
,5.3
,5.6
,5.7
,5.6
,5.2
,5.1
,5.2
,5.2
,5.3
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,4.2
,4.2
,5.3
,5.3
,5.2
,5.2
,5.3
,5.3
,5.2
,5.2
,6.6
,6.4
,5.8
,5.7
,5.5
,5.6
,5.6
,5.6
,5.6
,5.6
,5.4
,4.3
,4.3
,5.4
,5.2
,5.2
,5.3
,5.3
,5.4
,5.4
,5.4
,5.3
,5.3
,5.2
,5.2
,5.3
,5.3
,5.2
,5.3
,5.3
,5.4
,5.5
,4.6
,4.2
,5.6
,5.3
,5.4
,5.4
,5.9
,5.6
,5.5
,5.5
,5.5
,5.5
,5.5
,4.7
,4.8
,4.2
,4.3
,4.2
,4.2
,4.2
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.1
,4.1
,4.2
,4.1
,4.2
,5.4
,5.3
,5.3
,5.2
,6.6
,6.5
,6.4
,6.4
,6.4
,6.4
,5.4
,5.5
,5.4
,5.7
,5.5
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.2
,4.2
,4.2
,4.2
,4.3
,4.5
,4.6
,4.2
,4.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.6
,5.5
,6.6
,6.6
,6.5
,6.4
,6.4
,6.4
,6.3
,6.4
,6.4
,5.2
,5
,4.9
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.1
,4.2
,4.2
,4.2
,4.1
,4.2
,4.2
,5.5
,5.4
,5.4
,5.4
,5.4
,5.3
,5.5
,5.4
,5.4
,5.3
,5.4
,4.1
,4.1
,4.2
,4.1
,6.2
,6.1
,5.6
,5.6
,5.6
,5.5
,5.5
,5.5
,5.2
,5.2
,5.8
,4.1
,4.2
,4
,4.2
,4.4
,4.2
,4.4
,4.8
,5.5
,5.7
,5.5
,5.5
,5.4
,5.6
,6.6
,6.5
,6.5
,6.5
,6.3
,5.2
,5.2
,5.2
,5.4
,5.5
,5.4
,5.2
,5.2
,5.8
,5.6
,5.6
,5.5
,5.6
,7.3
,8.3
,8.4
,7.5
,7.7
,6.7
,6.9
,9.5
,7.1
,8.4
,8
,8.2
,8.2
,12
,6.2
,5.6
,5.6
,5.6
,5.7
,5.4
,4.2
,4.1
,4.2
,4.2
,4.1
,4.3
,4.8
,6.2
,6.2
,6.1
,6.1
,5.2
,5.9
,5.6
,5.6
,5.6
,5.6
,4.7
,4.7
,4.7
,4.1
,4.2
,4.1
,5.6
,5.5
,5.4
,10
,9.7
,10.1
,10.2
,10.8
,11.3
,7.4
,7.1
,6.3
,6.4
,6.2
,6.2
,6.4
,6.3
,6.1
,6.6
,6.1
,6.3
,6.4
,6.4
,6.3
,6.4
,6.4
,6.4
,7.2
,8
,7.4
,7.3
,7.4
,7.5
,7.4
,8.9
,10
,9.7
,9.2
,8
,8.2
,8.1
,7.9
,7.5
,7.9
,7.2
,6.1
,6.1
,6.1
,6
,6.2
,6.1
,6.1
,6.3
,5.9
,6.2
,6.8
,6.2
,6.1
,4.6
,4.5
,5.4
,5.3
,5.3
,6
,5.6
,6.2
,5.8
,5.8
,6.8
,6.7
,6.8
,6.7
,6.6
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,5.3
,5.3
,5.2
,4.3
,4.2
,4.3
,4.3
,4.3
,4.3
,4.3
,4.2
,4.2
,15
,6
,5.5
,5.4
,5.2
,5.2
,5.2
,5.1
,5
,5.2
,5.1
,6.9
,6.6
,5.6
,5.6
,5.6
,5.6
,5.6
,5.6
,5.3
,5.3
,4.1
,4.2
,4.1
,4.3
,4.3
,4.2
,4.1
,4.1
,4.1
,4.2
,4.1
,4.2
,4.1
,4.1
,4.3
,7.5
,7.3
,7.2
,7.2
,7.3
,7.9
,7.9
,8.2
,8.5
,5.5
,5.4
,6.5
,6.5
,7.6
,7.3
,7.7
,7.2
,6.7
,6.7
,5.7
,5.6
,4.1
,4.1
,4.1
,4.1
,4.2
,4.1
,4.3
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.5
,5.5
,5.4
,5.4
,5.4
,5.5
,5.4
,5.5
,5.5
,14.5
,6.8
,5.8
,5.7
,5.8
,5.7
,5.7
,5.6
,5.3
,5.2
,5
,4.3
,4.3
,4.4
,4.5
,4.4
,4.3
,5.5
,6
,6
,6
,6
,6
,6.1
,20.1
,7.3
,7.1
,7.3
,7.2
,7.5
,7.5
,7.6
,7.5
,7.5
,7.5
,7.2
,6.5
,6.5
,7.2
,7.1
,7
,7
,6.7
,6.6
,6.6
,4.9
,4.4
,4.4
,4.4
,4.4
,4.4
,6.3
,6.7
,8.5
,10.5
,10.4
,10.6
,10.5
,10.6
,11.9
,11.8
,12.1
,11.9
,11.8
,11.8
,11.9
,11.8
,11.5
,11.5
,11.6
,10.7
,10.6
,10.2
,11.4
,12.3
,11.2
,12
,11.4
,11.9
,12.2
,12.7
,12.7
,12.9
,11.8
,11.1
,11.2
,11.5
,11.4
,11.2
,11.2
,11.2
,11.1
,11.2
,11.9
,12.4
,12.2
,13.1
,12.9
,13.3
,12.4
,13
,12.2
,11.8
,12
,11
,11.8
,11
,10.5
,11.5
,11
,10.8
,10.8
,10.8
,11.2
,12.9
,13.2
,12.4
,13.2
,13.1
,12.6
,12.5
,12.5
,12.1
,12.2
,10.9
,10.9
,10.9
,11.8
,11.8
,11.9
,13
,12
,11.8
,12.4
,12.9
,13
,12
,11.9
,11.5
,11.3
,10.8
,11.3
,10.8
,11.1
,10.8
,10.8
,10.9
,12
,10.9
,10.9
,12.1
,11.3
,11.6
,11.9
,11.8
,12.6
,11.7
,11.5
,11.7
,12.6
,11.9
,13.1
,12.7
,12.8
,12.9
,12.7
,13.2
,13
,13.4
,13.6
,12.7
,11.6
,10.7
,10.7
,11.8
,10.9
,11
,13.7
,13.1
,13.3
,13.5
,13.6
,12.9
,11.6
,11.9
,18.3
,22
,22.6
,23.7
,23.6
,23.5
,24.8
,24.8
,25.8
,26.2
,27.6
,27.2
,27.2
,27
,26.4
,26.9
,27.7
,26.7
,26.7
,26.8
,26.7
,25.6
,25.7
,10.1
,10.1
,10.1
,10.1
,10
,10.1
,9.2
,9.1
,9.1
,9.4
,9.2
,9.2
,9.1
,9
,9
,9.2
,9.1
,9
,9.4
,9.4
,9.5
,11.7
,11.4
,11.5
,11
,10.7
,10.8
,11.9
,11.8
,11.2
,11.2
,11.2
,10.3
,10.2
,10.4
,10.5
,9.7
,9.9
,9.5
,10.1
,10.1
,20.2
,22.2
,23.5
,24.3
,23.8
,23.4
,19.1
,20.5
,20.7
,20.8
,19.9
,20.1
,20.1
,20.4
,21.5
,20.9
,20.9
,20.9
,29.6
,21
,21
,5.4
,5.4
,5.4
,5.4
,4.7
,4.6
,4.1
,4
,4.1
,5.4
,5.2
,5.1
,5.1
,5.1
,5
,5
,5.1
,5
,5.3
,4.3
,4.2
,4.2
,4.3
,4.2
,4.2
,4.2
,4.2
,5.6
,5.5
,5.5
,5.4
,5.4
,5.4
,5.3
,5.4
,5.4
,5.7
,6.1
,5.1
,5.1
,4.8
,4.7
,4.7
,4.7
,15.2
,17.4
,18.5
,19
,19
,19
,18.9
,19.1
,19.1
,19.2
,19.2
,20.5
,20.5
,20.6
,20.3
,20.3
,20.3
,22
,21.8
,21.7
,21.8
,20.8
,12.7
,7.8
,7.6
,7.7
,7.7
,7.8
,7.7
,7.7
,7.7
,7.9
,7.8
,5.5
,5.4
,5.3
,5.3
,5.4
,5.4
,5.2
,5.4
,5.3
,6.7
,6.6
,6.7
,6.7
,6.7
,6.7
,6.7
,6.6
,6.6
,6.6
,5.5
,5.9
,5.7
,5.9
,5.5
,5.5
,5.5
,5.4
,5.5
,5.4
,5.4
,5.4
,17.3
,19
,19.8
,20.2
,20.2
,20.4
,20.3
,20.3
,20.4
,20.4
,20.4
,20.3
,19.3
,19.3
,19.3
,19.4
,19.2
,19.3
,19.4
,19.5
,19.3
,20.7
,5
,5
,5
,4.9
,4.8
,4.8
,4.9
